LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
A,Stevie Branche,688857,R,FF,2021,25,8.48,93.5,-2.2,6.7,5.5,-10.2,31.7,-14.5,-9.8,16.9,19.9,-14.5,2436,4.5,3.2,68.2,77.4
A,Stevie Branche,688857,R,SI,2021,236,2.7,94.7,-2.3,6.8,5.5,-15.0,31.3,-14.5,-14.0,16.7,21.9,-13.6,2478,1.3,1.2,48.6,83.1
A,Tanner Cooper,689461,R,FF,2021,96,0.58,90.0,-1.6,5.8,6.0,-5.4,28.1,-13.1,-5.8,20.4,21.8,-14.1,2163,2.2,0.7,56.1,57.9
A,Tanner Cooper,689461,R,FF,2022,317,-0.78,90.1,-0.8,5.9,5.9,-7.9,26.7,-13.6,-8.4,19.7,21.6,-14.5,2180,1.0,0.5,44.4,53.6
A,Tanner Cooper,689461,R,FF,2023,128,1.68,89.3,-0.5,5.9,5.8,-7.0,25.8,-15.0,-7.5,18.6,20.2,-16.2,2145,0.8,0.4,42.5,48.4
A,Tanner Hall,805784,R,SI,2024,346,-0.25,89.5,-1.9,5.8,5.2,-15.8,27.3,-31.0,-17.2,1.2,17.5,-33.7,2012,-0.2,-2.3,42.9,29.5
A,Tanner Jacobson,805374,R,FF,2022,76,2.04,90.7,-1.3,5.8,6.1,-9.4,28.7,-15.4,-9.9,17.8,20.3,-16.2,2488,3.0,1.8,51.2,55.5
A,Tanner Jacobson,805374,R,FF,2023,348,-0.27,91.6,-1.4,6.0,5.9,-9.7,27.6,-16.6,-10.0,16.0,18.9,-17.0,2442,1.4,0.9,47.1,46.5
A,Tanner Kohlhepp,681289,R,SI,2023,323,-0.41,94.5,-2.9,6.5,5.6,-17.4,30.5,-17.3,-16.6,14.0,21.9,-16.5,2589,0.8,1.0,42.1,79.4
A,Tanner Myatt,669251,R,FF,2021,69,0.86,96.4,-2.4,7.5,5.8,-8.1,31.5,-13.1,-7.2,17.0,18.6,-11.6,2428,2.6,1.3,62.7,67.3
A,Ted Stuka,682247,R,FF,2021,714,-0.29,93.5,-2.0,6.2,6.2,-13.4,29.6,-17.8,-13.2,14.4,19.1,-17.6,2253,0.7,0.7,44.0,54.3
A,Ted Stuka,682247,R,SI,2021,216,0.63,94.2,-2.2,6.1,6.1,-17.6,28.9,-24.4,-17.0,7.4,18.8,-23.5,2129,-2.4,-4.0,41.0,41.0
A,Ted Stuka,682247,R,SI,2022,67,-7.81,95.3,-3.2,6.0,4.9,-20.1,31.7,-25.6,-19.2,6.1,20.5,-24.5,2395,0.3,0.9,44.5,52.4
A,Tekoah Roby,694358,R,FF,2024,47,0.77,93.7,-0.8,6.5,5.8,-7.7,29.8,-15.6,-7.4,16.1,18.0,-14.9,2451,1.5,0.7,50.1,46.5
A,Thomas Bruss,800798,R,FF,2024,426,-2.07,95.8,-1.5,6.6,6.5,-7.4,31.8,-14.4,-6.8,16.3,17.8,-13.2,2384,3.1,1.6,55.4,61.9
A,Thomas Harrington,802419,R,FF,2023,84,-1.3,93.1,-1.7,6.5,5.4,-11.0,31.6,-14.1,-10.8,17.5,20.6,-14.0,2394,3.4,2.6,61.3,78.1
A,Thomas Harrington,802419,R,SI,2023,219,2.63,93.0,-1.7,6.5,5.4,-14.3,31.0,-15.9,-14.2,16.1,21.7,-15.6,2346,0.9,0.8,45.6,65.9
A,Thomas Ruwe,698860,R,FF,2021,246,-0.1,93.4,-1.5,6.4,6.8,-8.9,29.6,-14.6,-8.7,16.9,19.1,-14.4,2675,2.0,1.1,47.6,57.8
A,Thomas White,806258,L,FF,2023,30,1.5,94.5,-1.2,6.4,6.1,-7.8,29.2,-14.2,-7.6,17.0,18.6,-13.5,2523,2.0,1.0,52.5,53.7
A,Thomas White,806258,L,FF,2024,377,1.04,95.1,-1.6,6.4,5.9,-7.8,30.7,-14.3,-7.3,16.8,18.5,-13.4,2506,3.0,1.6,62.7,58.7
A,Tim Holdgrafer,689188,R,SI,2022,29,2.66,91.2,-1.7,6.0,5.0,-15.0,27.0,-27.1,-15.7,5.2,16.5,-28.3,2134,-3.7,-5.9,42.5,34.5
A,Tink Hence,693311,R,FF,2022,529,2.94,96.1,-1.6,6.6,5.3,-13.5,31.0,-14.7,-12.4,16.1,20.2,-13.4,2316,0.9,0.8,49.3,66.7
A,Tink Hence,693311,R,SI,2022,26,4.42,95.0,-1.6,6.5,5.4,-13.6,31.0,-14.9,-12.8,16.1,20.4,-14.0,2299,1.1,0.9,48.7,65.4
A,Titan Hayes,813901,R,FF,2024,70,-3.87,96.0,-2.6,6.3,5.8,-10.3,31.6,-14.3,-9.4,16.7,19.2,-13.3,2513,3.2,2.3,67.1,74.8
A,Titan Hayes,813901,R,SI,2024,34,-5.38,96.4,-2.5,6.2,5.8,-12.8,30.8,-14.8,-12.0,16.0,20.0,-13.8,2531,1.4,1.2,57.3,77.0
A,Tomas Cleto,695995,R,FF,2022,39,1.23,93.8,-1.9,5.8,5.8,-9.4,28.9,-17.6,-9.5,14.5,17.4,-17.0,2307,3.0,2.4,61.3,54.5
A,Tomas Cleto,695995,R,FF,2024,60,4.48,94.0,-1.6,6.2,6.0,-10.5,30.3,-15.7,-10.2,15.6,18.8,-15.2,2313,1.8,1.5,51.1,57.3
A,Tomas Cleto,695995,R,SI,2022,108,-0.86,93.4,-2.0,5.9,5.7,-12.4,27.6,-19.0,-12.2,12.9,18.1,-18.8,2343,0.8,0.8,47.0,52.8
A,Tomas Cleto,695995,R,SI,2023,83,-0.76,93.5,-1.8,6.0,6.1,-13.7,28.8,-19.2,-14.0,12.8,18.8,-19.1,2254,0.0,0.0,42.3,49.8
A,Tomas Cleto,695995,R,SI,2024,127,0.65,94.0,-1.6,6.2,6.0,-13.6,30.4,-18.6,-13.2,13.2,18.8,-18.0,2278,-0.4,-0.4,43.3,50.1
A,Tommy Eveld,669746,R,FF,2022,36,3.58,90.8,-1.5,6.9,5.9,-6.2,26.2,-15.3,-6.4,17.0,17.8,-15.4,2409,0.6,0.2,48.2,44.9
A,Tommy McCollum,695294,R,FF,2021,189,-1.23,90.8,-1.3,7.4,6.4,-9.1,27.7,-13.2,-9.0,18.8,20.9,-13.1,2201,0.6,0.2,43.4,54.0
A,Tommy McCollum,695294,R,FF,2022,342,1.6,94.8,-1.1,7.4,6.2,-9.0,30.4,-11.3,-8.3,19.1,21.0,-10.3,2232,0.7,0.3,47.7,63.7
A,Tommy McCollum,695294,R,SI,2022,25,2.52,94.8,-1.3,7.5,6.2,-15.7,30.2,-12.8,-14.4,18.0,23.1,-11.8,2193,-3.9,-2.4,38.2,61.3
A,Tony Dibrell,675914,R,FF,2022,32,0.84,92.1,-1.8,6.4,6.3,-9.7,26.4,-14.2,-9.5,18.0,20.8,-14.0,2190,1.2,0.8,42.7,56.4
A,Travis Adams,701519,R,FF,2022,320,2.98,93.4,-2.2,5.8,6.1,-7.8,28.3,-15.5,-7.7,16.4,18.2,-15.4,2405,2.2,1.3,57.7,56.3
A,Travis Adams,701519,R,SI,2022,112,1.94,93.8,-2.3,5.8,6.0,-12.0,28.8,-16.4,-11.8,15.4,19.7,-16.3,2435,0.0,0.0,48.6,58.1
A,Trent Baker,694536,R,SI,2022,1131,1.73,92.9,-2.2,6.4,5.7,-14.9,28.6,-15.6,-14.6,16.3,22.1,-15.4,2354,0.9,0.8,43.8,68.6
A,Trent Hodgdon,695787,R,FF,2024,58,3.14,93.5,-1.8,6.6,5.6,-8.8,31.4,-13.2,-8.4,18.4,20.2,-12.8,2457,1.8,0.9,54.6,71.4
A,Trent Palmer,694382,R,SI,2021,443,1.08,92.1,-1.6,6.4,5.6,-16.8,29.8,-20.6,-16.9,11.6,20.5,-20.7,2462,0.8,1.4,40.8,49.3
A,Trent Palmer,694382,R,SI,2023,50,2.48,91.3,-2.2,6.4,5.2,-16.4,29.7,-24.5,-17.0,8.0,19.1,-25.2,2210,0.9,2.1,37.7,43.7
A,Trent Palmer,694382,R,SI,2024,64,-2.72,91.2,-2.3,6.2,5.8,-14.4,29.8,-20.2,-15.0,12.5,19.2,-20.8,2415,1.4,2.0,42.1,41.7
A,Trenton Wallace,680436,L,SI,2021,90,0.44,90.2,-2.8,6.7,5.5,-11.8,26.8,-19.2,-12.2,13.4,18.2,-19.7,2013,-1.8,-1.3,42.3,45.6
A,Trenton Wallace,680436,L,SI,2022,265,3.08,90.6,-2.8,6.8,5.1,-14.1,27.0,-21.7,-14.4,10.8,18.2,-22.1,1989,-1.6,-2.0,41.0,48.4
A,Trevin Michael,800723,R,FF,2023,96,5.42,94.3,-0.9,5.7,5.8,-10.2,31.6,-15.2,-10.1,16.7,19.8,-14.8,2395,1.8,1.1,52.3,60.0
A,Trevor Holloway,681012,R,FF,2021,26,5.85,91.4,-2.6,6.0,5.2,-13.2,31.4,-22.4,-13.8,10.2,17.2,-23.0,2645,0.8,1.0,43.8,36.4
A,Trevor Holloway,681012,R,FF,2022,230,0.66,91.8,-2.0,5.8,5.8,-8.7,27.2,-18.7,-9.0,13.8,16.8,-19.0,2523,2.7,2.1,52.1,37.2
A,Trevor Holloway,681012,R,SI,2021,215,-1.47,91.5,-2.6,5.9,5.2,-14.2,29.0,-27.1,-14.8,5.4,15.7,-27.9,2649,-1.3,-2.7,41.6,26.0
A,Trevor Holloway,681012,R,SI,2022,36,-1.22,88.8,-2.6,5.8,5.5,-12.2,26.9,-27.2,-13.6,5.4,14.9,-30.0,2505,-1.2,-2.2,40.8,22.0
A,Trevor Rogers,669432,L,FF,2021,77,2.53,92.8,-2.0,6.4,5.9,-9.8,26.9,-18.5,-9.7,13.2,16.5,-18.0,2389,3.1,2.9,52.3,52.1
A,Trey Braithwaite,679985,R,FF,2022,41,5.93,95.2,-0.5,6.6,6.6,0.3,29.6,-13.5,0.2,17.3,17.3,-12.6,2441,-1.3,-0.0,57.2,44.9
A,Trey Cumbie,663924,L,FF,2022,355,2.97,89.3,-1.0,7.0,5.6,-7.8,27.2,-13.8,-8.2,19.2,20.9,-14.3,2267,0.7,0.3,45.1,56.4
A,Trey Dillard,669366,R,FF,2024,79,0.25,94.5,-0.8,5.8,6.5,-3.8,29.9,-15.9,-3.7,15.7,16.3,-15.9,2288,3.1,0.9,53.3,48.2
A,Trey McLoughlin,694381,R,FF,2021,192,0.51,89.9,-0.6,6.8,6.1,-7.5,26.2,-13.6,-7.7,19.0,20.8,-13.9,2096,0.9,0.3,39.5,44.5
A,Trey McLoughlin,694381,R,FF,2022,250,0.8,91.7,-0.2,6.9,6.0,-6.8,28.4,-12.8,-6.7,19.2,20.4,-12.6,2069,2.2,0.9,47.9,48.8
A,Trey Wingenter,622259,R,FF,2023,32,0.38,94.5,-2.0,7.0,5.8,-10.4,30.8,-16.2,-10.0,15.1,18.2,-15.2,1948,1.8,1.2,53.4,47.5
A,Tristan Garnett,702911,L,FF,2022,175,1.28,90.9,-1.0,5.9,6.9,-5.7,27.5,-14.8,-6.1,18.0,19.2,-15.7,2140,0.9,0.3,43.4,50.3
A,Tristan Stevens,688306,R,FF,2024,54,-9.19,91.2,-1.9,5.9,6.2,-14.1,29.0,-23.3,-14.8,9.1,17.8,-24.2,2297,-1.2,-1.6,37.1,42.0
A,Tristan Stevens,688306,R,SI,2023,161,-0.06,90.3,-1.8,6.0,6.1,-13.6,26.4,-26.2,-14.3,6.2,15.8,-27.1,2272,-2.3,-3.6,35.9,36.6
A,Tristan Stevens,688306,R,SI,2024,180,1.89,90.6,-1.9,5.9,6.1,-15.7,28.6,-25.8,-16.6,6.7,18.3,-27.6,2295,-2.3,-4.4,38.2,45.9
A,Troy Cruz,702840,R,SI,2021,210,4.38,88.6,-1.5,6.4,4.2,-7.9,26.2,-22.5,-8.5,10.4,13.6,-24.5,2050,1.8,1.5,61.6,38.6
A,Troy Melton,675512,R,FF,2022,40,2.82,95.6,-2.1,6.8,5.9,-9.6,30.6,-14.4,-8.9,16.2,18.2,-13.4,2179,0.6,0.4,50.7,54.5
A,Troy Melton,675512,R,FF,2023,258,0.93,96.0,-2.4,6.7,5.8,-8.2,31.7,-13.6,-7.5,16.9,18.6,-12.4,2203,2.5,1.2,59.9,60.1
A,Troy Watson,681890,R,FF,2022,48,3.88,95.4,-2.4,5.8,6.0,-8.1,29.0,-16.3,-7.7,15.0,16.8,-15.6,2331,0.8,0.4,54.1,54.2
A,Ty Langenberg,807716,R,FF,2023,32,3.63,91.6,-1.4,5.6,5.8,-7.6,26.6,-18.0,-8.0,14.6,16.6,-18.6,2236,3.0,1.5,50.4,52.5
A,Ty Langenberg,807716,R,FF,2024,149,0.51,92.3,-0.8,5.7,5.9,-5.8,29.4,-18.1,-5.9,14.4,15.7,-18.4,2269,2.9,1.6,50.0,44.8
A,Ty Langenberg,807716,R,SI,2024,63,-0.19,91.5,-1.0,5.7,5.7,-13.3,30.8,-23.3,-13.9,9.4,16.9,-24.4,2198,-2.3,-2.7,39.1,34.6
A,Tyler Adams,686670,L,FF,2021,293,-3.19,91.8,-0.3,6.1,6.2,-2.7,28.4,-15.3,-2.8,17.2,17.6,-15.8,2166,0.9,0.1,46.2,46.0
A,Tyler Bradt,802680,R,FF,2023,72,0.99,93.1,-1.0,5.8,5.7,-7.9,28.6,-15.1,-7.9,16.9,18.6,-15.1,2410,1.2,0.6,49.5,50.0
A,Tyler Burch,688889,R,FF,2021,190,-0.22,94.1,-2.6,5.9,6.0,-7.4,30.3,-14.4,-7.4,17.4,19.1,-14.0,2208,2.3,1.1,58.2,62.6
A,Tyler Chatwood,543022,R,SI,2023,35,3.71,92.2,-1.5,6.2,5.4,-13.5,28.7,-21.9,-13.6,10.3,17.3,-22.0,2276,-5.4,-4.9,42.0,45.2
A,Tyler Garbee,687903,R,FF,2021,43,1.28,93.6,-1.1,5.8,5.9,-13.2,29.9,-14.6,-13.0,17.2,21.8,-14.4,2298,0.9,0.7,48.5,57.9
A,Tyler Kennedy,701159,R,FF,2024,211,-4.74,95.8,-1.1,6.7,5.8,-11.1,32.3,-14.0,-10.2,16.7,19.6,-12.9,2376,0.3,0.2,48.0,57.9
A,Tyler Kennedy,701159,R,SI,2024,180,-4.37,95.4,-1.2,6.8,5.7,-14.2,31.9,-16.3,-13.1,14.5,19.9,-15.0,2349,-1.8,-1.6,42.6,56.2
A,Tyler Mattison,694331,R,FF,2022,420,0.94,94.3,-1.0,6.1,6.5,-9.4,30.8,-12.9,-9.1,18.7,21.0,-12.4,2551,1.3,0.7,48.4,72.9
A,Tyler Samaniego,701719,L,SI,2021,101,3.06,92.1,-1.9,7.0,5.7,-13.4,28.9,-18.2,-13.2,13.7,19.1,-17.9,2373,-2.9,-2.3,41.1,45.0
A,Tyler Stuart,701603,R,SI,2022,28,-4.46,94.3,-2.2,6.2,6.0,-17.5,28.8,-23.9,-16.9,8.0,18.7,-22.8,2369,-1.4,-2.6,37.1,44.9
A,Tyrone Yulie,682944,R,FF,2021,367,-2.12,95.1,-2.5,6.6,5.6,-12.5,30.4,-16.0,-11.6,15.1,19.0,-15.1,2282,1.5,1.3,50.5,61.1
A,Tyrone Yulie,682944,R,FF,2022,580,0.56,93.3,-2.5,6.6,6.0,-8.8,29.0,-17.2,-8.5,14.4,17.2,-16.6,2224,2.0,1.3,51.9,48.3
A,Ulices Campos,694042,R,FF,2022,40,-2.35,94.0,-1.2,6.5,5.6,-9.4,29.7,-14.2,-9.1,16.9,19.2,-13.6,2034,2.0,1.4,54.2,51.3
A,Ulices Campos,694042,R,FF,2023,299,-4.43,93.7,-1.3,6.6,5.8,-9.0,29.2,-15.3,-8.5,16.2,18.5,-14.7,2052,-0.3,-0.1,44.4,49.5
A,Ulices Campos,694042,R,SI,2022,55,3.53,95.0,-1.3,6.5,5.6,-14.0,29.7,-18.2,-13.1,13.2,18.5,-16.9,2030,-3.0,-2.5,43.2,44.9
A,Ulices Campos,694042,R,SI,2023,125,-3.89,93.8,-1.3,6.7,5.8,-12.8,28.9,-17.9,-12.1,13.6,18.0,-17.0,2013,-3.8,-2.7,41.9,45.3
A,Valentin Linarez,679066,R,FF,2022,653,0.92,91.0,-2.2,6.9,5.7,-8.0,26.5,-17.4,-7.9,14.8,17.1,-17.4,2269,0.6,0.3,45.0,42.0
A,Valentin Linarez,679066,R,SI,2022,172,2.56,92.0,-2.2,7.0,5.6,-14.6,27.2,-19.6,-14.4,12.2,19.1,-18.9,2302,-5.1,-4.3,41.5,47.4
A,Victor Lopez,685734,R,FF,2021,30,-3.0,90.6,-2.2,6.5,5.9,-5.5,26.3,-17.6,-5.6,15.4,16.2,-17.9,2418,2.4,1.0,53.1,42.8
A,Victor Lopez,685734,R,FF,2022,242,-1.43,91.9,-1.9,6.4,5.8,-8.2,27.6,-17.0,-8.2,15.4,17.4,-17.2,2398,2.3,1.3,53.3,48.2
A,Victor Lopez,685734,R,SI,2022,67,1.49,92.0,-2.0,6.4,5.8,-12.8,27.6,-18.4,-12.7,13.9,18.7,-18.3,2382,-1.0,-0.8,40.9,44.7
A,Victor Vargas,678660,R,SI,2021,298,-1.51,91.0,-2.1,6.2,5.9,-13.8,28.6,-19.0,-14.4,13.7,19.9,-19.9,2125,1.2,1.4,42.4,48.3
A,Victor Villanueva,682743,R,SI,2023,28,-14.64,91.3,-1.3,5.7,6.2,-11.0,27.2,-22.7,-11.6,10.0,15.1,-23.8,2397,0.4,0.4,37.9,42.6
A,Vin Timpanelli,695935,R,FF,2021,112,1.89,94.5,-2.3,6.4,5.4,-11.8,31.0,-14.5,-11.4,17.0,20.6,-13.9,2349,1.4,1.1,52.0,70.7
A,Vince Velasquez,592826,R,FF,2021,39,-1.44,92.2,-1.3,6.6,5.9,-3.4,25.9,-16.2,-3.4,15.7,16.3,-16.0,2294,3.9,1.1,53.4,46.8
A,Walin Castillo,801384,R,SI,2024,368,0.03,90.8,-2.6,6.1,5.3,-14.4,28.0,-20.6,-15.0,12.0,19.5,-21.5,2341,0.6,0.8,39.7,47.0
A,Wandi Montout,691428,R,FF,2021,409,1.1,92.9,-1.0,6.1,6.5,-4.8,28.4,-16.2,-4.8,16.0,17.0,-16.2,2269,1.9,0.6,48.8,44.3
A,Wandi Montout,691428,R,SI,2021,61,-4.64,93.6,-1.0,6.1,6.5,-13.2,29.9,-17.9,-12.8,14.2,19.4,-17.8,2249,-7.0,-4.2,39.6,51.1
A,Wellington Aracena,800286,R,FF,2024,110,-0.92,97.5,-1.3,6.7,6.0,-6.8,31.7,-16.6,-5.9,13.8,15.4,-14.8,2525,1.8,0.9,55.6,53.7
A,Wellington Aracena,800286,R,SI,2024,37,-4.19,94.5,-1.5,6.7,5.9,-12.4,30.2,-22.8,-12.0,8.6,15.3,-21.1,2047,-3.1,-2.8,43.9,35.7
A,Wellington Diaz,670905,R,FF,2021,335,-0.18,92.8,-2.5,6.3,6.1,-8.8,28.3,-16.0,-8.9,16.0,18.8,-15.8,2072,-0.6,-0.3,50.0,54.2
A,Wen-Hui Pan,808207,R,FF,2023,528,2.28,95.9,-1.1,6.4,6.1,-12.9,32.8,-13.4,-12.1,17.4,21.3,-12.5,2327,1.0,0.7,48.0,66.2
A,Wen-Hui Pan,808207,R,FF,2024,81,-0.21,95.7,-1.2,6.3,6.1,-12.6,33.0,-14.0,-12.0,17.3,20.8,-13.3,2131,0.6,0.4,46.1,60.4
A,Wes Robertson,677226,R,SI,2021,45,-5.4,94.3,-3.2,6.2,5.1,-12.1,29.9,-21.1,-11.5,10.7,16.0,-20.1,2391,0.7,0.8,48.5,54.2
A,Wesley Moore,667744,L,SI,2023,185,4.68,92.7,-1.7,5.9,5.2,-14.0,29.5,-18.1,-14.0,14.2,19.9,-18.1,2036,1.0,1.0,51.2,51.7
A,Wilber Dotel,696062,R,FF,2022,35,1.94,92.0,-1.5,6.7,5.4,-7.9,28.6,-19.2,-7.6,13.2,15.0,-19.2,2292,2.2,1.5,50.8,47.1
A,Wilber Dotel,696062,R,FF,2023,334,3.08,94.2,-1.4,6.7,5.6,-8.1,29.9,-17.7,-7.8,13.7,15.8,-16.7,2198,2.4,1.6,55.7,50.1
A,Wilber Dotel,696062,R,SI,2022,28,-0.11,92.3,-1.6,6.6,5.4,-12.9,27.1,-19.9,-12.6,12.3,17.2,-19.8,2318,-0.3,-0.3,45.0,43.9
A,Wilber Dotel,696062,R,SI,2023,434,0.07,93.5,-1.5,6.6,5.5,-13.7,29.0,-20.9,-13.1,10.9,17.3,-20.0,2163,-0.6,-0.8,43.5,40.5
A,Wilgenis Alvarado,683596,L,FF,2021,245,-1.51,89.9,-1.5,6.4,6.2,-2.8,26.5,-22.1,-2.9,10.7,11.1,-23.0,2294,3.6,1.5,44.5,42.5
A,Wilgenis Alvarado,683596,L,SI,2021,29,-6.48,90.1,-1.8,6.4,6.0,-11.1,27.4,-21.3,-11.6,11.3,16.4,-22.7,2305,-1.3,-1.2,41.2,35.3
A,Wilgenis Alvarado,683596,L,SI,2022,448,-1.67,90.0,-2.3,6.3,5.7,-14.9,26.6,-24.5,-15.7,8.0,17.7,-25.8,2307,-0.7,-1.4,37.0,36.6
A,Wilkel Hernandez,665859,R,FF,2022,211,3.24,93.8,-2.1,6.1,6.4,-11.2,29.1,-13.0,-10.9,18.6,21.5,-12.9,2395,1.2,0.7,51.3,68.5
A,Wilkel Hernandez,665859,R,SI,2022,281,-0.4,94.2,-2.6,6.1,6.3,-14.5,29.2,-14.9,-14.0,16.8,22.0,-14.4,2413,0.3,0.2,47.2,66.7
A,Wilker Reyes,683497,L,FF,2023,363,-0.49,89.9,-1.7,6.0,6.1,-11.5,27.9,-18.3,-12.4,14.9,19.6,-19.5,2291,1.9,1.8,43.5,44.5
A,Wilker Reyes,683497,L,FF,2024,293,2.2,91.5,-1.8,6.2,5.9,-14.5,30.4,-18.9,-14.9,13.9,20.5,-19.5,2300,1.6,2.0,45.3,50.4
A,Wilkin Ramos,678576,R,SI,2022,732,0.28,94.6,-2.5,7.2,5.3,-19.4,31.1,-23.6,-18.0,7.8,19.7,-22.0,2286,-0.1,-0.3,39.9,44.9
A,Will Brian,684608,L,SI,2023,77,2.66,91.2,-1.4,6.0,5.9,-12.4,28.1,-17.2,-12.7,15.4,20.1,-17.8,2245,1.7,1.8,45.3,53.2
A,Will Guay,687904,R,FF,2021,302,-0.05,89.6,-2.3,5.8,5.9,-10.5,27.3,-17.4,-11.6,16.0,19.7,-19.1,2171,1.4,1.0,45.8,48.4
A,Will Kobos,681943,R,FF,2022,66,-1.33,91.9,-1.1,6.8,5.5,-5.2,28.6,-14.1,-5.2,18.0,19.1,-14.0,2120,0.0,0.0,46.5,47.7
A,Williander Moreno,678981,R,FF,2021,267,1.87,91.9,-1.5,5.8,5.5,-9.2,30.0,-15.1,-9.5,17.6,20.1,-15.6,2226,2.3,1.3,60.1,58.3
A,Williander Moreno,678981,R,FF,2022,131,0.19,92.3,-1.5,5.7,5.5,-10.0,27.7,-16.9,-10.2,15.7,18.4,-17.2,2170,2.6,2.2,54.7,58.6
A,Williander Moreno,678981,R,SI,2021,247,-1.87,91.8,-1.6,5.8,5.4,-11.8,29.9,-16.2,-12.4,16.4,20.7,-17.0,2240,0.3,0.2,47.6,53.0
A,Williander Moreno,678981,R,SI,2022,444,1.72,92.8,-1.6,5.7,5.4,-13.6,28.7,-18.3,-13.7,14.2,19.9,-18.5,2185,0.2,0.2,46.7,49.8
A,Willy Gaston,684154,R,SI,2021,156,0.24,93.8,-1.5,6.8,5.6,-12.4,29.5,-18.0,-11.7,13.6,18.3,-17.4,2267,-1.0,-0.8,43.1,44.5
A,Willy Taveras,668594,R,FF,2021,174,1.94,93.2,-1.6,5.8,5.9,-14.2,29.8,-15.5,-14.2,16.7,21.9,-15.4,2278,1.0,0.9,49.2,58.9
A,Wilmer Fenelon,681600,R,FF,2022,36,1.39,94.6,-1.7,6.3,5.7,-10.4,30.6,-13.8,-10.4,17.5,20.7,-13.0,2254,1.8,1.2,54.4,62.9
A,Wilmer Fenelon,681600,R,SI,2022,34,-8.68,93.9,-2.0,6.2,5.6,-13.7,27.8,-15.6,-13.3,15.8,20.5,-15.0,2207,0.0,0.0,44.8,53.8
A,Wilmer Flores,695865,R,FF,2021,552,1.3,93.6,-1.5,7.0,5.8,-4.3,29.2,-17.5,-4.1,14.0,14.8,-16.5,2440,2.1,0.7,54.4,46.8
A,Wilmer Ortega,686339,R,FF,2023,69,-0.55,90.1,-1.3,5.8,6.1,-9.9,27.6,-16.1,-10.6,17.0,20.4,-17.0,2388,1.8,1.3,46.5,51.3
A,Wilson Esterlin,800416,R,FF,2023,66,-5.12,88.0,-0.6,6.7,5.4,-7.8,25.3,-17.1,-8.4,16.2,18.4,-18.4,2207,2.4,1.6,44.9,41.6
A,Wilson Lopez,805083,R,FF,2023,33,0.91,97.2,-1.5,5.9,6.0,-9.4,31.3,-16.1,-8.8,14.4,17.2,-14.7,2187,2.2,1.5,57.5,55.7
A,Wilson Lopez,805083,R,FF,2024,255,-1.84,97.0,-1.2,5.9,6.0,-8.2,31.2,-17.3,-7.4,13.6,15.5,-15.8,2181,1.8,1.1,52.5,46.6
A,Wilson Lopez,805083,R,SI,2024,68,-2.57,95.8,-1.5,5.9,5.8,-16.2,31.6,-22.6,-15.1,9.0,18.0,-21.5,2083,-2.2,-3.0,46.0,39.7
A,Winder Garcia,683841,R,FF,2021,96,-4.36,90.2,-0.7,5.4,5.9,-12.1,27.0,-19.6,-13.2,13.6,19.0,-21.3,2240,0.6,0.6,38.7,45.6
A,Winder Garcia,683841,R,FF,2023,84,1.98,90.5,-1.0,5.1,5.7,-14.2,29.2,-22.3,-15.8,11.1,19.2,-24.9,2143,-0.3,-0.4,40.4,43.0
A,Wyatt Hudepohl,694766,R,FF,2024,183,0.21,92.0,0.3,6.2,6.2,-1.5,29.7,-14.5,-1.4,17.9,18.1,-14.6,2148,2.8,0.3,49.6,47.9
A,Xander Hamilton,687295,R,FF,2023,41,2.66,92.6,-1.6,6.0,6.2,-4.3,28.9,-16.7,-4.3,15.5,16.0,-16.5,2344,2.4,0.7,52.0,44.5
A,Xander Hamilton,687295,R,FF,2024,351,1.4,92.2,-1.9,5.9,6.0,-5.2,29.0,-19.3,-5.2,13.3,14.8,-19.6,2462,2.4,0.9,54.8,42.8
A,Xavier Concepcion,680611,R,FF,2021,46,-3.43,96.8,-1.4,6.0,5.6,-10.6,32.0,-17.4,-9.8,13.6,16.4,-16.3,2378,2.2,2.0,56.9,54.9
A,Xavier Concepcion,680611,R,FF,2022,56,-4.34,94.5,-1.6,6.2,5.7,-11.4,29.0,-17.8,-10.9,13.6,17.6,-17.0,2270,1.8,1.6,52.4,51.1
A,Xavier Javier,660714,R,FF,2021,34,0.59,90.3,-1.4,6.3,6.3,-9.7,27.7,-17.6,-10.2,15.4,18.6,-18.4,2218,2.3,2.0,41.2,42.9
A,Xavier Javier,660714,R,SI,2021,54,2.48,91.0,-1.5,6.4,6.2,-14.6,26.8,-22.5,-14.9,10.0,18.2,-22.8,2161,-2.5,-3.2,35.9,34.8
A,Xavier Meachem,801870,R,FF,2023,31,1.58,92.8,-2.1,5.6,5.9,-8.7,29.9,-15.2,-8.9,17.3,19.0,-15.7,2505,3.0,1.9,64.4,65.4
A,Xavier Meachem,801870,R,FF,2024,118,3.42,94.6,-1.9,5.8,5.8,-9.0,30.5,-14.8,-8.9,16.7,19.2,-14.2,2573,2.5,1.4,61.6,71.2
A,Yaifer Perdomo,683617,L,SI,2021,43,-1.98,90.8,-1.6,6.1,5.8,-10.7,27.9,-15.5,-11.0,17.3,21.0,-16.1,2153,1.2,0.8,44.9,56.1
