LVL,NAME,ID,HAND,TYPE,YEAR,P,RV/100,VELO,XR,EXT,ZR,AX,AY,AZ,HM,VM,TM,VD,RATE,SSH,SSV,sWHF,oWHF
AAA,Bryan Sammons,676614,L,CU,2024,202,0.93,76.0,-1.9,6.1,5.9,4.9,19.6,-38.4,7.4,-9.1,12.1,-57.2,2233,-0.3,-0.2,46.3,51.3
AAA,Bryan Sammons,676614,L,FC,2023,308,0.21,85.5,-2.3,6.4,5.8,2.5,23.3,-26.6,2.9,6.4,7.2,-30.8,2146,5.2,-0.1,53.6,49.0
AAA,Bryan Sammons,676614,L,FC,2024,340,-0.68,86.5,-2.2,6.3,5.7,1.2,24.4,-25.5,1.4,7.6,7.9,-29.0,2111,4.9,0.6,51.4,48.8
AAA,Bryan Sammons,676614,L,SL,2023,112,-0.05,79.7,-2.4,6.4,5.7,9.1,22.1,-29.9,12.3,3.0,12.8,-40.2,2356,0.2,6.4,44.2,51.9
AAA,Bryan Sammons,676614,L,ST,2024,252,-0.28,80.0,-2.2,6.3,5.7,8.9,22.2,-29.6,11.7,3.4,12.4,-39.7,2380,0.1,6.3,44.9,53.4
AAA,Bryan Shaw,543766,R,CU,2023,30,1.3,82.2,-2.5,5.8,6.1,5.9,24.1,-42.2,7.6,-13.0,15.0,-54.1,2264,0.2,0.2,46.0,43.4
AAA,Bryan Shaw,543766,R,SL,2023,82,2.05,83.6,-2.9,5.7,5.8,10.7,24.7,-32.5,13.2,-0.5,13.6,-40.3,2615,1.5,6.1,48.7,58.7
AAA,Bryan Shaw,543766,R,SL,2024,161,0.99,83.8,-3.0,5.6,5.9,8.3,22.8,-33.2,10.2,-1.2,10.9,-41.2,2648,0.6,2.5,49.0,54.8
AAA,Bryan Woo,693433,R,SL,2024,33,2.58,88.3,-1.5,6.7,5.0,0.8,25.6,-26.7,0.8,6.0,6.5,-28.6,2256,2.4,-0.1,51.7,47.4
AAA,Bryce Conley,676785,R,FC,2022,29,0.59,89.9,-3.9,6.4,5.2,-1.4,25.1,-24.8,-1.4,7.7,7.7,-26.0,2409,1.5,0.4,55.1,50.3
AAA,Bryce Conley,676785,R,FC,2023,47,-0.38,90.4,-3.2,6.4,5.3,1.6,24.9,-24.7,1.7,7.4,8.0,-26.0,2456,3.6,0.3,57.8,59.0
AAA,Bryce Conley,676785,R,SL,2022,52,0.94,80.4,-3.2,6.3,5.3,10.8,22.4,-34.4,14.3,-2.8,14.8,-44.8,2758,1.7,5.5,51.5,63.7
AAA,Bryce Conley,676785,R,SL,2023,37,-1.3,81.9,-3.2,6.3,5.4,11.1,23.4,-32.6,13.9,-0.5,14.2,-40.7,2790,1.7,6.0,52.0,66.6
AAA,Bryce Elder,693821,R,CH,2024,205,1.27,84.5,-1.3,5.8,6.6,-10.0,22.3,-27.0,-12.1,6.2,13.8,-32.7,2176,-3.6,-4.4,44.2,43.8
AAA,Bryce Elder,693821,R,SL,2023,28,1.29,82.2,-0.9,5.9,6.5,0.3,21.5,-34.0,0.4,-2.3,3.0,-43.1,2550,-1.0,0.1,47.0,51.6
AAA,Bryce Elder,693821,R,SL,2024,491,2.77,83.0,-1.1,5.7,6.7,0.8,23.4,-32.2,1.1,0.0,2.4,-40.7,2400,0.1,0.8,46.3,39.3
AAA,Bryce Jarvis,686826,R,CH,2023,305,1.16,84.5,-2.2,6.0,5.6,-11.9,22.3,-29.7,-14.4,3.0,14.8,-35.7,1873,0.1,0.7,37.9,38.0
AAA,Bryce Jarvis,686826,R,CU,2023,127,-0.09,80.8,-2.0,6.0,6.0,6.8,22.4,-39.9,8.9,-10.3,14.0,-52.8,2353,2.4,1.6,48.4,45.6
AAA,Bryce Jarvis,686826,R,SL,2023,558,-0.09,84.1,-2.4,5.8,5.6,5.9,22.1,-34.0,7.2,-2.2,7.8,-41.5,2676,1.3,2.7,48.5,50.0
AAA,Bryce Montes de Oca,656755,R,FC,2024,22,-12.64,91.8,-2.2,6.8,5.8,0.3,26.0,-25.0,0.3,7.2,7.3,-24.7,2093,4.0,0.9,51.9,54.8
AAA,Bryce Montes de Oca,656755,R,SL,2024,41,2.22,85.3,-2.5,6.8,5.7,6.5,23.8,-27.5,7.4,5.3,9.9,-31.6,2278,-0.6,5.1,54.3,49.4
AAA,Bryce Tassin,687001,R,CH,2024,142,1.49,85.2,-1.6,6.9,5.6,-6.6,22.6,-28.4,-7.3,4.2,9.4,-32.4,1441,-2.7,-2.4,41.2,34.3
AAA,Bryce Tassin,687001,R,CU,2024,21,-13.62,81.4,-1.5,6.8,5.7,5.7,21.0,-27.9,7.2,5.3,10.5,-35.4,2352,-0.8,1.8,50.2,52.3
AAA,Bryce Tassin,687001,R,FC,2024,78,1.41,83.3,-1.6,6.9,5.6,3.8,22.6,-26.6,4.4,6.3,7.6,-31.8,2249,0.6,0.4,49.1,53.5
AAA,Bryce Tassin,687001,R,SL,2024,78,0.77,81.4,-1.6,6.9,5.6,8.6,23.4,-25.2,10.5,8.6,14.0,-31.8,2324,-1.6,3.8,55.6,47.2
AAA,Bubba Chandler,696149,R,CH,2024,104,1.09,88.8,-2.0,6.7,5.7,-15.6,25.8,-26.4,-16.6,6.1,17.7,-28.2,1955,-1.6,-3.5,38.8,34.5
AAA,Bubba Chandler,696149,R,CU,2024,32,5.69,80.8,-1.8,6.7,5.8,2.3,21.4,-34.8,3.0,-3.4,4.8,-44.4,2266,-1.0,-0.8,45.1,55.0
AAA,Bubba Chandler,696149,R,SL,2024,155,2.24,86.7,-1.9,6.7,5.7,3.1,23.8,-32.1,3.4,0.1,4.2,-35.6,2309,-0.0,-0.7,50.0,51.5
AAA,Bubby Rossman,657745,R,CH,2023,55,-0.13,87.4,-1.3,6.7,6.0,-11.6,25.9,-21.1,-12.6,12.1,18.0,-23.3,1765,1.7,2.2,40.7,43.7
AAA,Bubby Rossman,657745,R,FC,2023,96,-7.23,85.7,-1.1,6.8,6.0,4.8,23.4,-30.8,5.3,1.6,5.9,-34.8,2036,1.5,-2.9,51.7,40.3
AAA,C.J. Hinojosa,546994,R,FA,2024,30,-9.6,63.4,-1.6,4.5,6.3,-3.7,13.7,-24.9,-8.4,17.5,19.2,-56.8,1616,3.8,2.4,45.6,52.5
AAA,Cade Horton,690990,R,CH,2024,42,0.14,87.4,-2.5,5.9,6.1,-12.6,23.4,-25.2,-14.3,7.8,16.4,-28.4,1865,-3.2,-4.2,39.2,41.0
AAA,Cade Horton,690990,R,CU,2024,41,2.05,84.9,-2.5,5.6,6.2,7.2,22.1,-31.1,8.9,1.3,9.3,-37.3,2566,0.4,5.8,47.1,55.8
AAA,Cade Horton,690990,R,SL,2024,85,-2.46,85.5,-2.5,5.7,6.2,4.4,24.4,-30.6,5.2,1.8,6.4,-36.7,2522,-0.2,3.4,46.3,51.7
AAA,Cade Povich,700249,L,CH,2023,123,0.48,83.9,-1.8,6.5,5.9,-12.3,22.7,-25.2,-14.9,8.4,17.1,-30.2,1936,-0.4,-0.7,35.4,39.9
AAA,Cade Povich,700249,L,CH,2024,206,-0.65,85.4,-1.6,6.4,5.9,-12.0,23.8,-23.1,-13.8,10.4,17.9,-26.8,1830,-0.9,-1.2,37.8,39.4
AAA,Cade Povich,700249,L,CU,2023,106,-1.49,75.6,-1.6,6.3,6.1,7.6,21.4,-42.5,11.4,-15.6,19.2,-64.0,2427,1.2,0.8,52.4,57.4
AAA,Cade Povich,700249,L,CU,2024,140,-1.73,76.2,-1.5,6.2,6.0,7.1,21.0,-41.8,10.5,-14.3,17.8,-62.2,2350,0.6,0.4,52.7,52.0
AAA,Cade Povich,700249,L,FC,2023,166,1.8,87.7,-1.7,6.3,6.1,2.2,24.8,-24.4,2.4,8.6,9.1,-26.9,2459,4.2,-0.1,49.9,50.3
AAA,Cade Povich,700249,L,FC,2024,180,1.02,88.4,-1.5,6.2,6.0,2.4,23.4,-21.4,2.5,11.5,12.1,-23.2,2486,6.2,0.1,55.4,43.4
AAA,Cade Povich,700249,L,ST,2023,91,0.16,80.9,-1.5,6.2,6.1,9.9,22.8,-30.7,13.0,1.9,13.4,-40.4,2380,0.8,5.4,46.9,50.5
AAA,Cade Povich,700249,L,ST,2024,157,0.88,81.9,-1.5,6.2,6.0,7.5,22.5,-29.8,9.7,3.0,11.5,-37.8,2315,-0.1,5.6,46.5,47.2
AAA,Cade Smith,671922,R,FS,2023,79,-1.95,86.7,-2.5,7.4,5.8,-7.3,25.1,-30.1,-7.8,2.3,9.6,-32.9,713,0.0,1.0,53.2,57.7
AAA,Cade Smith,671922,R,ST,2023,151,-2.73,81.1,-2.6,7.2,5.7,10.5,22.2,-29.2,13.1,3.7,14.1,-36.1,2048,-0.1,6.6,53.7,48.1
AAA,Cal Quantrill,615698,R,CH,2023,30,9.2,84.3,-1.4,6.4,6.4,-10.4,23.0,-25.4,-12.5,8.0,14.7,-30.2,1446,-1.0,-1.4,43.9,32.2
AAA,Cal Quantrill,615698,R,CU,2023,23,0.78,81.8,-1.1,6.3,6.7,2.0,21.1,-34.3,2.5,-2.8,4.3,-43.8,2374,-0.6,-1.0,49.4,52.5
AAA,Cal Quantrill,615698,R,FC,2023,51,-11.27,88.5,-1.3,6.3,6.5,2.7,23.9,-24.8,2.9,8.0,8.8,-26.0,2222,5.6,0.2,51.9,41.4
AAA,Cal Quantrill,615698,R,FS,2023,29,2.48,85.9,-1.3,6.6,6.4,-8.2,24.2,-27.2,-9.6,5.6,11.1,-30.8,1166,-0.4,-0.6,47.8,30.2
AAA,Caleb Baragar,670056,L,CH,2022,20,-3.95,84.3,-2.7,6.6,5.6,-10.0,20.8,-23.5,-11.8,10.3,15.4,-27.8,1765,-1.0,-1.0,38.3,35.0
AAA,Caleb Baragar,670056,L,CH,2023,40,-9.57,83.0,-2.6,6.8,5.6,-11.5,22.4,-25.2,-14.3,8.4,17.2,-30.4,1737,-3.0,-3.6,41.9,34.3
AAA,Caleb Baragar,670056,L,CU,2022,33,-4.45,79.8,-2.8,6.6,5.8,4.8,18.0,-33.4,6.4,-1.6,6.6,-43.0,2707,-0.0,-0.7,45.5,46.3
AAA,Caleb Baragar,670056,L,SL,2022,211,0.59,83.4,-2.6,6.5,5.7,5.1,19.5,-29.6,6.0,3.1,7.0,-35.7,2688,1.3,-1.9,49.3,47.6
AAA,Caleb Baragar,670056,L,SL,2023,204,2.15,84.2,-2.5,6.6,5.7,5.6,21.7,-27.1,6.6,6.0,8.8,-32.0,2579,4.0,-2.1,54.4,57.4
AAA,Caleb Baragar,670056,L,SL,2024,178,0.25,82.3,-2.3,6.6,5.7,4.9,20.1,-28.1,6.0,5.2,8.6,-34.2,2540,2.8,-1.7,49.9,56.5
AAA,Caleb Boushley,676961,R,CH,2023,193,-2.94,82.7,-1.1,5.9,6.1,-10.6,22.1,-28.5,-13.3,4.7,14.2,-35.7,1626,-2.4,-4.2,47.7,44.5
AAA,Caleb Boushley,676961,R,CH,2024,371,-1.82,83.6,-1.4,5.7,6.1,-11.2,22.8,-28.8,-13.9,4.1,14.7,-35.6,1669,-1.7,-3.9,49.5,49.7
AAA,Caleb Boushley,676961,R,CU,2022,25,-1.24,71.7,-1.5,5.7,6.1,5.5,17.4,-38.6,9.2,-10.9,14.4,-65.2,2195,-0.2,-0.2,46.6,46.1
AAA,Caleb Boushley,676961,R,CU,2023,308,0.56,73.1,-1.1,5.8,6.2,6.0,18.9,-39.6,9.7,-12.1,15.7,-64.8,2287,-0.6,-0.5,50.5,44.9
AAA,Caleb Boushley,676961,R,CU,2024,248,-3.29,74.4,-1.1,5.6,6.5,4.7,19.0,-38.9,7.4,-10.4,12.9,-61.0,2379,-1.9,-1.6,49.0,48.3
AAA,Caleb Boushley,676961,R,SL,2023,35,-12.71,83.9,-1.7,5.9,5.7,4.0,22.4,-28.0,4.8,5.0,7.5,-33.7,2314,2.5,-0.8,48.7,45.0
AAA,Caleb Boushley,676961,R,ST,2023,361,-0.29,79.9,-1.5,5.8,5.7,7.6,21.6,-29.2,10.3,4.0,11.7,-39.6,2329,-0.2,6.5,45.6,47.7
AAA,Caleb Boushley,676961,R,ST,2024,260,-4.26,79.9,-1.6,5.7,5.8,7.6,21.3,-30.7,10.6,2.0,11.4,-42.2,2397,0.6,7.0,45.6,49.2
AAA,Caleb Ferguson,657571,L,CU,2022,47,-4.19,79.9,-2.8,6.2,5.8,10.0,22.7,-41.2,13.4,-12.0,18.3,-54.8,3074,1.0,1.2,49.3,61.2
AAA,Caleb Freeman,673965,R,CU,2023,70,-4.53,80.3,-0.8,6.0,5.6,5.6,21.4,-37.5,7.4,-7.2,10.7,-50.3,2710,0.5,0.4,55.8,55.6
AAA,Caleb Freeman,673965,R,SL,2023,93,2.53,87.6,-0.9,5.9,5.4,3.0,25.0,-27.4,3.4,5.2,6.5,-30.5,2475,0.5,-0.2,50.9,40.9
AAA,Caleb Kilian,668873,R,CH,2023,85,-3.62,86.4,-1.3,6.5,6.2,-11.3,23.2,-26.6,-12.5,6.4,14.3,-29.4,1592,-2.3,-3.4,41.9,34.2
AAA,Caleb Kilian,668873,R,CH,2024,42,1.76,87.2,-0.9,6.7,6.1,-11.6,23.4,-25.9,-12.6,6.8,14.2,-28.4,1622,-3.0,-3.9,38.0,33.0
AAA,Caleb Kilian,668873,R,FC,2023,230,-0.63,90.7,-1.4,6.6,6.2,0.4,25.6,-24.6,0.5,7.7,8.4,-24.8,2016,2.6,-0.1,47.7,43.2
AAA,Caleb Kilian,668873,R,FC,2024,109,-0.72,86.2,-0.8,6.7,6.2,3.5,24.1,-31.3,3.8,1.0,4.7,-34.9,2141,1.0,-1.8,48.9,40.2
AAA,Caleb Kilian,668873,R,KC,2023,298,1.09,80.4,-1.3,6.4,6.2,5.0,22.7,-42.3,6.6,-13.4,15.0,-55.9,2429,-0.9,-0.5,53.6,58.9
AAA,Caleb Kilian,668873,R,KC,2024,114,-0.66,76.7,-0.9,6.7,6.2,6.0,21.6,-42.1,8.6,-14.4,16.9,-60.8,2329,-0.2,-0.2,49.2,57.7
AAA,Caleb Kilian,668873,R,ST,2023,308,-0.42,83.8,-1.4,6.5,6.2,8.9,24.0,-31.1,10.8,1.3,11.6,-37.6,2280,0.9,5.9,50.9,50.7
AAA,Caleb Kilian,668873,R,ST,2024,66,3.35,81.5,-1.0,6.7,6.1,10.2,23.0,-31.0,12.8,1.4,13.2,-39.4,2278,0.6,5.0,51.9,51.9
AAA,Caleb Simpson,643539,R,SL,2023,116,-2.22,83.8,-2.0,6.1,5.1,11.4,23.5,-31.6,13.9,0.6,14.1,-38.8,2735,1.4,7.0,53.1,58.0
AAA,Caleb Smith,592761,L,CH,2022,35,0.34,82.7,-1.6,5.8,6.4,-9.5,22.3,-20.6,-12.0,15.0,19.5,-26.1,2121,2.0,1.8,40.9,47.5
AAA,Caleb Smith,592761,L,CH,2023,168,-0.02,81.6,-1.7,5.8,6.4,-10.6,23.4,-20.1,-14.1,16.0,21.0,-26.6,2107,1.8,1.8,39.4,47.4
AAA,Caleb Smith,592761,L,CU,2023,68,-6.4,76.6,-1.7,5.6,6.5,2.8,19.5,-35.0,4.0,-4.2,7.1,-52.5,2440,0.1,0.1,45.4,51.9
AAA,Caleb Smith,592761,L,SL,2022,21,7.67,84.6,-1.7,5.7,6.3,1.7,20.6,-26.6,2.0,6.6,7.0,-31.6,2366,4.8,0.4,49.4,45.1
AAA,Caleb Smith,592761,L,SL,2023,196,-2.85,83.8,-1.6,5.7,6.4,2.3,22.0,-25.0,2.9,8.8,9.7,-30.6,2336,6.4,0.2,52.2,38.5
AAA,Calvin Faucher,676534,R,CU,2023,23,1.26,84.3,-1.9,5.7,6.2,5.0,25.4,-43.4,6.6,-13.6,15.0,-52.8,2898,2.5,0.7,48.8,55.6
AAA,Calvin Faucher,676534,R,FC,2023,66,3.91,90.2,-2.0,5.6,6.1,3.2,24.8,-28.7,3.3,3.8,5.4,-30.0,2691,3.0,-0.5,50.3,56.2
AAA,Calvin Faucher,676534,R,ST,2023,20,5.0,86.5,-2.0,5.8,6.2,8.8,25.5,-32.9,10.4,-1.0,10.6,-38.8,2814,3.4,6.9,48.9,65.9
AAA,Cam Alldred,682027,L,CH,2023,326,1.3,81.7,-3.3,6.3,5.5,-8.8,20.1,-28.9,-11.2,4.2,12.1,-36.6,1457,-2.1,-3.6,46.1,43.2
AAA,Cam Alldred,682027,L,CH,2024,79,-2.19,80.8,-3.0,6.3,5.6,-10.1,19.9,-27.9,-13.2,5.5,14.2,-35.7,1457,-2.5,-3.9,45.8,43.0
AAA,Cam Alldred,682027,L,SL,2023,514,0.74,79.8,-3.4,6.1,5.5,10.7,21.8,-32.1,14.4,0.1,14.5,-43.3,2505,2.4,8.2,50.6,59.2
AAA,Cam Alldred,682027,L,SL,2024,179,1.64,79.3,-3.1,6.2,5.6,10.8,21.6,-31.5,14.6,1.0,14.9,-43.2,2439,1.5,7.9,46.8,55.2
AAA,Cam Booser,592155,L,FC,2023,264,0.58,88.8,-2.8,6.4,5.6,1.7,25.8,-27.4,1.9,5.0,5.8,-29.5,1937,3.6,0.1,50.5,47.4
AAA,Cam Booser,592155,L,FC,2024,82,-3.2,88.6,-2.8,6.4,5.8,2.3,25.8,-28.4,2.7,4.2,5.4,-31.0,1993,4.0,-0.4,51.7,49.4
AAA,Cam Booser,592155,L,ST,2023,201,-2.31,82.2,-2.8,6.4,5.6,8.2,24.6,-32.7,10.4,-0.7,10.8,-41.4,1902,1.8,5.4,45.0,38.3
AAA,Cam Booser,592155,L,ST,2024,69,1.01,82.5,-2.9,6.3,5.7,10.6,24.6,-34.1,13.3,-2.5,13.8,-42.9,1994,3.6,6.8,46.9,50.3
AAA,Cam Robinson,676515,R,CU,2023,40,-5.05,79.5,-0.2,6.3,6.2,3.8,21.6,-41.7,4.8,-12.5,13.6,-56.4,2417,1.1,0.4,56.4,48.5
AAA,Cam Robinson,676515,R,FC,2022,35,-8.86,94.1,-0.1,6.2,6.1,4.5,27.1,-23.6,4.3,8.0,9.6,-22.3,2343,4.1,-0.8,50.2,58.2
AAA,Cam Robinson,676515,R,FC,2023,94,0.1,92.3,-0.1,6.2,6.3,4.2,26.6,-21.8,4.2,10.3,11.6,-21.6,2279,5.0,-0.8,52.5,48.9
AAA,Cam Robinson,676515,R,ST,2023,23,0.57,84.0,-1.3,6.4,5.8,8.5,23.2,-31.3,10.3,1.1,11.3,-37.8,2488,1.8,7.4,50.4,60.6
AAA,Cam Sanders,676742,R,CH,2024,72,-4.38,89.3,-1.9,6.2,6.0,-11.0,26.5,-31.6,-11.8,0.6,11.9,-34.2,1568,-1.5,-5.7,49.9,58.5
AAA,Cam Sanders,676742,R,FC,2024,57,-2.39,86.7,-3.0,6.0,6.1,1.1,23.4,-26.5,1.2,6.5,6.7,-30.0,2438,2.3,0.0,47.7,55.1
AAA,Cam Sanders,676742,R,FS,2023,152,-5.33,88.4,-1.7,6.2,6.0,-11.2,25.8,-31.7,-12.3,0.5,12.6,-34.6,1633,-1.5,-5.6,49.4,58.5
AAA,Cam Sanders,676742,R,SL,2023,363,1.69,82.6,-1.9,6.0,6.0,8.6,23.3,-33.9,10.9,-2.2,11.5,-42.5,2713,3.5,6.7,47.3,71.1
AAA,Cam Sanders,676742,R,SL,2024,212,-3.09,81.4,-2.1,5.9,6.0,12.4,23.2,-34.7,16.1,-3.4,17.0,-45.4,2761,4.0,8.1,47.9,73.7
AAA,Cam Vieaux,664944,L,CH,2023,137,-2.91,85.5,-2.5,6.1,5.7,-8.6,21.6,-28.8,-10.1,4.0,11.5,-33.4,1428,-0.9,-1.9,46.1,48.2
AAA,Cam Vieaux,664944,L,SL,2023,531,1.86,78.3,-2.5,5.9,5.6,10.4,20.1,-31.7,14.5,0.6,14.7,-44.4,2597,0.7,5.6,47.5,57.5
AAA,Camilo Doval,666808,R,SL,2024,40,-0.85,88.6,-1.6,6.1,5.5,4.8,25.0,-33.2,5.2,-1.2,5.3,-36.1,2574,-0.0,0.6,47.8,42.8
AAA,Carl Edwards Jr.,605218,R,CH,2024,209,1.41,88.1,-2.2,6.8,6.4,-10.6,25.1,-25.0,-11.4,7.7,14.2,-26.8,1709,-4.3,-4.0,41.6,36.7
AAA,Carl Edwards Jr.,605218,R,CU,2024,297,-0.44,78.7,-2.0,6.7,6.5,4.1,21.1,-39.2,5.5,-9.6,11.4,-53.3,2190,1.4,0.6,46.9,57.8
AAA,Carlos Belen,627893,R,CH,2022,38,6.79,86.8,-1.4,6.2,6.1,-10.9,21.4,-27.8,-12.1,4.9,12.8,-31.8,1602,-1.4,-2.6,44.5,42.3
AAA,Carlos Belen,627893,R,SL,2022,28,-5.0,82.7,-1.6,6.0,6.0,5.0,20.8,-31.4,6.4,0.9,6.9,-39.3,2133,0.0,3.5,45.1,36.1
AAA,Carlos Garcia,681603,R,FC,2023,186,-0.04,87.7,-1.1,5.8,5.6,2.6,23.8,-23.8,2.9,9.6,10.1,-26.8,2399,5.9,0.2,50.9,43.8
AAA,Carlos Garcia,681603,R,FC,2024,472,-0.36,87.6,-1.2,5.8,5.8,3.4,23.7,-23.6,3.7,9.6,10.5,-26.4,2417,6.0,-0.4,52.3,41.9
AAA,Carlos Garcia,681603,R,SL,2023,101,0.98,81.6,-1.0,5.8,5.7,4.9,21.7,-31.5,6.5,0.8,7.1,-40.9,2298,0.0,-0.8,50.6,33.6
AAA,Carlos Garcia,681603,R,SL,2024,130,-0.15,81.5,-1.1,5.8,5.9,5.0,21.8,-32.8,6.6,-0.7,6.9,-42.6,2357,0.0,-1.4,50.9,36.0
AAA,Carlos Guzman,664346,R,CU,2024,51,-3.1,82.9,-2.5,6.7,5.4,9.2,24.9,-33.2,11.2,-1.2,11.6,-40.4,2551,1.8,4.9,52.1,67.4
AAA,Carlos Guzman,664346,R,FC,2024,56,0.3,87.4,-2.6,6.7,5.4,2.2,24.4,-25.1,2.3,7.7,8.1,-27.4,2210,5.8,0.4,60.3,57.3
AAA,Carlos Hernández,672578,R,FS,2024,25,-6.0,89.6,-1.4,6.7,6.0,-10.8,25.6,-23.7,-11.6,8.8,14.9,-25.0,1529,-3.5,-3.4,42.6,40.1
AAA,Carlos Hernández,672578,R,KC,2024,90,0.3,83.1,-1.3,6.5,6.1,3.6,22.5,-36.4,4.3,-5.2,7.4,-44.0,2401,-0.2,0.0,51.2,57.0
AAA,Carlos Hernández,672578,R,SL,2024,61,2.48,87.6,-1.5,6.6,5.9,3.1,26.0,-31.6,3.4,0.6,5.1,-34.8,2077,2.2,-0.2,51.4,42.1
AAA,Carlos Luna,650690,R,CH,2023,24,-3.58,80.4,-1.9,5.9,5.4,-12.2,21.4,-28.2,-16.2,5.2,17.2,-37.2,1827,-0.6,-1.4,40.4,37.7
AAA,Carlos Luna,650690,R,SL,2023,22,-16.55,83.5,-1.6,6.3,5.5,1.6,21.4,-26.5,2.0,6.7,7.6,-32.3,2381,3.4,-0.3,49.8,52.3
AAA,Carlos Pérez,542208,R,FA,2024,39,-0.23,67.7,-1.8,4.0,6.6,-0.7,13.8,-26.7,-1.6,12.7,14.1,-55.5,1758,3.6,1.3,45.3,50.2
AAA,Carlos Rodriguez,692230,R,CH,2024,439,-0.28,85.2,-1.6,6.2,5.6,-12.9,24.1,-28.1,-15.2,4.9,16.1,-33.1,1702,-0.5,-1.4,42.8,41.0
AAA,Carlos Rodriguez,692230,R,CU,2024,270,-0.93,75.8,-1.3,6.1,5.9,6.6,19.4,-36.8,9.8,-6.9,12.2,-54.6,2306,0.7,0.9,49.7,47.3
AAA,Carlos Rodriguez,692230,R,FC,2024,382,1.09,88.2,-1.4,6.2,5.8,1.9,24.4,-25.1,2.0,7.7,8.4,-27.5,2169,3.3,-0.0,49.6,43.7
AAA,Carlos Rodriguez,692230,R,SL,2024,215,2.46,81.4,-1.4,6.2,5.8,6.9,21.4,-29.7,8.6,3.4,9.6,-38.3,2248,-0.1,3.4,47.9,41.5
AAA,Carlos Romero,673395,R,CH,2024,168,1.7,86.1,-2.2,6.9,6.0,-13.4,25.9,-28.0,-15.1,4.7,16.1,-31.6,1743,0.0,-0.1,41.8,37.5
AAA,Carlos Romero,673395,R,SL,2024,38,-8.03,81.9,-2.1,6.8,6.2,4.1,21.4,-29.2,5.0,3.8,6.6,-36.7,2249,2.2,-1.6,48.7,57.5
AAA,Carlos Tavera,679857,R,CH,2024,188,-2.61,85.2,-1.4,6.3,5.5,-15.0,24.7,-26.8,-17.7,6.4,19.0,-31.4,2490,0.0,0.3,48.4,46.5
AAA,Carlos Tavera,679857,R,FC,2024,302,-0.96,87.9,-1.1,6.2,5.8,5.0,23.8,-22.0,5.5,11.1,12.7,-23.8,2492,5.6,-1.0,56.0,42.0
AAA,Carlos Tavera,679857,R,SL,2024,35,-2.51,83.0,-1.1,6.4,5.7,6.3,21.9,-29.7,7.6,2.9,9.0,-37.0,2415,1.5,-1.9,55.5,50.7
AAA,Carlos Vargas,672841,R,FC,2023,33,3.82,95.9,-1.9,6.7,5.7,0.5,27.0,-24.1,0.5,7.1,7.3,-21.8,2407,3.9,0.7,56.3,58.4
AAA,Carlos Vargas,672841,R,FC,2024,106,-1.77,93.0,-2.0,6.7,5.9,2.7,27.5,-26.6,2.5,5.4,6.4,-25.4,2293,4.0,-0.3,49.9,63.7
AAA,Carlos Vargas,672841,R,SL,2023,264,-4.66,90.9,-1.9,6.8,5.8,1.8,25.2,-31.9,1.8,0.2,3.0,-32.4,2360,0.0,0.2,46.1,48.3
AAA,Carlos Vargas,672841,R,SL,2024,272,2.02,88.8,-2.5,6.7,6.1,3.0,25.0,-32.8,3.1,-0.7,5.1,-34.6,2369,0.2,-0.4,46.1,52.5
AAA,Carmen Mlodzinski,669387,R,CH,2023,44,-7.75,88.3,-2.5,6.3,5.1,-15.2,25.9,-30.2,-16.9,2.1,17.3,-33.4,1783,-0.2,-2.2,43.7,32.4
AAA,Carmen Mlodzinski,669387,R,CH,2024,24,-3.17,87.8,-2.6,6.4,5.0,-15.6,26.0,-30.3,-17.4,2.1,17.8,-33.3,1885,-0.3,-2.2,41.7,32.1
AAA,Carmen Mlodzinski,669387,R,FC,2023,22,2.32,91.6,-2.5,6.4,5.2,0.0,26.6,-21.0,0.0,11.2,11.4,-21.9,2347,5.2,1.2,63.0,52.0
AAA,Carmen Mlodzinski,669387,R,FC,2024,54,-7.24,90.0,-2.6,6.3,5.2,1.0,25.3,-25.4,1.1,7.1,7.5,-26.2,2376,4.5,0.5,55.3,47.1
AAA,Carmen Mlodzinski,669387,R,SL,2023,47,-8.68,83.7,-2.6,6.3,5.0,4.9,24.1,-25.5,6.0,8.4,11.1,-30.5,2370,-3.2,6.1,59.7,49.5
AAA,Carmen Mlodzinski,669387,R,SL,2024,26,1.73,87.1,-2.7,6.2,5.3,2.5,25.0,-32.2,2.7,-0.1,3.3,-36.2,2546,-0.2,1.2,47.6,49.4
AAA,Carmen Mlodzinski,669387,R,ST,2023,110,5.86,83.2,-2.6,6.2,5.1,12.2,24.6,-34.8,15.5,-3.4,16.0,-43.6,2498,3.4,6.8,50.3,47.7
AAA,Carmen Mlodzinski,669387,R,ST,2024,79,1.57,83.6,-2.8,6.3,4.9,10.4,24.1,-33.2,12.8,-1.3,13.0,-40.9,2487,2.4,6.2,54.4,44.7
AAA,Carson Fulmer,608334,R,CH,2022,182,0.23,86.9,-2.7,6.4,5.9,-11.3,23.0,-27.2,-12.6,5.6,14.0,-30.3,1395,-1.9,-3.0,46.4,45.0
AAA,Carson Fulmer,608334,R,CH,2023,126,0.52,85.5,-2.8,6.4,5.8,-10.0,21.6,-28.3,-11.3,4.5,12.4,-32.6,1432,-0.9,-1.9,46.2,45.1
